Dates;BENCH Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;TPXDDVD Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
11.03.2014;3364.172;3364.172;4000.02;5536.397;42454.43;608.13;4903.75;8104.11;1654.24;1349.01;8057.35;272.1892;955.89;638.92;1092.2207;235.0811;275.6675;201.0409;352.6861;173.8853
12.03.2014;3366.072;3366.072;4017.22;5557.971;42641.21;602.17;4870.64;8051.23;1619.01;1366.84;8022.06;271.9007;944.63;638.56;1091.5928;235.4801;276.1065;201.1771;353.2954;173.886
13.03.2014;3327.109;3327.109;3957.09;5490.393;42431.5;595.86;4821.26;7957.59;1614.34;1370.28;8009.25;270.9947;943.19;638.04;1092.363;236.3599;277.2892;201.4527;354.7801;173.8868
14.03.2014;3317.805;3317.805;3931.49;5512.418;42381.4;591.68;4802.22;7872.24;1562.34;1382.92;7987.03;271.6293;937.69;638.22;1090.3462;236.421;277.669;201.5875;354.5821;173.8875
17.03.2014;3349.712;3349.712;3969.16;5544.274;42394.46;598.3;4831.98;7926.88;1549.25;1367.07;8012.68;270.0749;943.22;638.5;1091.495;235.8842;276.848;201.661;354.0269;173.8898
18.03.2014;3373.983;3373.983;4017.04;5623.12;42803.71;602.16;4859.15;8003.85;1564.02;1355.78;8054.13;271.3339;952.48;639.8;1092.4408;236.2373;277.049;201.8092;354.4073;173.8905
19.03.2014;3353.294;3353.294;3991.15;5579.734;42700.83;601.7;4837.13;7992.22;1561.86;1329.59;7962.94;271.6153;950.59;639.87;1093.6216;235.2802;274.9268;201.4459;352.4935;173.8912
20.03.2014;3373.599;3373.599;4003.32;5595.272;42784.5;601.85;4814.55;8016.83;1537.23;1327.77;7891.67;268.3504;940.7;638.23;1090.6387;235.1686;274.0462;201.0723;352.4835;173.8921
21.03.2014;3363.719;3363.719;3959;5571.221;42708.65;602.48;4825.39;8043.81;1537.23;1334.69;7950.03;267.699;944.96;639.51;1091.8073;236.012;275.0133;201.3557;352.9591;173.8929
24.03.2014;3347.362;3347.362;3920.33;5498.933;42538.22;596.14;4798.32;7955.78;1560.14;1308.76;7936.8;267.9751;953.9;640.71;1093.2811;236.5232;275.4436;201.7807;353.2426;173.8951
25.03.2014;3362.441;3362.441;3933.7;5498.181;42605.08;603.82;4860.5;8050.11;1561.02;1311.17;7993.84;269.1488;958.49;643.08;1094.2542;236.751;275.4789;201.8839;352.9756;173.8958
26.03.2014;3339;3339;3883.08;5393.069;42272.38;608.3;4863.21;8089.81;1572.25;1304.48;7943.53;268.7052;968.23;645.96;1095.884;237.3984;276.2664;202.2238;354.0022;173.8966
27.03.2014;3333.234;3333.234;3861.91;5376.768;42292.81;609.23;4850.71;8085.31;1593.34;1291.31;8003.94;271.0408;975.29;649.35;1096.1878;237.8896;276.7434;202.6159;354.0338;173.8975
28.03.2014;3348.83;3348.83;3870.96;5378.838;42556.34;613.59;4870.78;8128.85;1606.36;1295.23;8056.54;271.3287;984.91;648.5;1097.0367;237.2485;275.9726;202.6147;353.4865;173.8983
31.03.2014;3375.513;3375.513;3897.72;5477.963;42779.05;614.69;4858.11;8202.18;1628.52;1284.01;8115.48;270.8832;994.65;649.71;1098.5245;237.2609;275.7403;202.5897;353.7217;173.9004
01.04.2014;3399.508;3399.508;3966.59;5551.264;42935.18;618.47;4898.04;8208.11;1630.37;1278.95;8136.34;269.204;1000.79;651.31;1099.5244;236.9738;275.1204;202.4636;353.1361;173.9012
02.04.2014;3409.796;3409.796;3974.86;5570.754;43171.1;619.63;4905.34;8255.81;1639.98;1289.9;8162.33;268.614;1004.97;650.28;1099.6795;236.3474;274.1449;202.1687;352.1778;173.9018
03.04.2014;3405.998;3405.998;3944.05;5516.278;43001.43;620.32;4898.05;8267.29;1647.32;1286.7;8149.79;270.3959;1000.17;650.66;1099.5298;236.8034;274.5533;202.505;352.3078;173.9025
04.04.2014;3363.406;3363.406;3837.58;5386.894;42974.23;624.08;4932.24;8275.67;1646.13;1303.5;8189.34;271.3327;1002.04;654.06;1100.8325;237.74;275.9692;203.3371;353.6774;173.9033
07.04.2014;3327.269;3327.269;3803.29;5304.771;42608.09;616.36;4878.68;8182.46;1620.33;1297.28;8210.75;271.0666;1004.15;653.77;1101.8357;238.591;276.2708;203.2366;354.1677;173.9055
08.04.2014;3340.844;3340.844;3836.43;5344.415;42921.02;614.4;4854.99;8188.52;1590.17;1308.66;8245;273.9357;1011.49;655.62;1103.2321;238.7748;276.405;202.9993;354.4881;173.9063
09.04.2014;3377.611;3377.611;3904.24;5417.929;43109.57;616.92;4889.4;8189.58;1557.52;1311.8;8229.54;274.8134;1014.83;657.27;1104.6417;238.7937;276.7088;202.9287;354.588;173.907
10.04.2014;3307.078;3307.078;3782.05;5267.159;42730.66;613.85;4894.08;8194.64;1556.23;1318.95;8217.61;275.8411;1021.74;659.99;1106.8317;239.9327;278.1295;203.481;355.4526;173.9077
11.04.2014;3276.036;3276.036;3737.68;5191.715;42582.54;605.36;4834.94;8077.28;1535.38;1318.42;8156.46;274.6681;1015.44;658.97;1105.6731;239.9212;278.585;203.3911;355.9499;173.9084
14.04.2014;3302.979;3302.979;3767.82;5210.198;42662.39;607.81;4851.19;8125.61;1533.58;1327.99;8179.49;276.6184;1011.73;657.34;1104.7181;239.8931;278.1717;203.4723;355.6002;173.9107
15.04.2014;3325.304;3325.304;3782.15;5229.86;42721.75;601.98;4820.13;8101.86;1538.1;1302.64;8232.38;275.5148;999.9;656.53;1104.9842;240.1092;278.576;204.1784;355.8721;173.9114
16.04.2014;3360.265;3360.265;3831.2;5287.263;43147.67;609.9;4853.84;8151.89;1579.32;1302.53;8298.02;276.0029;1002.5;657.59;1104.8624;239.9124;278.9707;204.2339;355.83;173.9121
17.04.2014;3364.997;3364.997;3832.77;5315.922;43308.57;612.96;4884.13;8205.66;1579.38;1295.12;8299.44;277.244;1009.22;658.68;1105.3962;238.7855;278.4473;203.9434;354.2383;173.9128
18.04.2014;3364.997;3364.997;3832.77;5315.922;43308.57;612.96;4884.13;8205.66;1588.56;1294.3;8310.27;277.244;1011.87;658.68;1105.3962;238.7855;278.4473;203.9619;354.2607;173.9136
21.04.2014;3377.751;3377.751;3860.33;5336.565;43290.54;612.96;4884.13;8205.66;1585.89;1289.77;8311.89;275.6989;1010.76;659.39;1106.5108;239.0094;278.3246;204.0173;354.4575;173.9158
22.04.2014;3391.58;3391.58;3891.62;5398.724;43501.62;621.55;4925.78;8299.37;1573.85;1283.81;8335.53;276.6725;1008.72;658.56;1106.2826;239.0283;278.4145;203.9814;354.6435;173.9165
23.04.2014;3384.499;3384.499;3857.24;5359.058;43435.61;618.16;4926.28;8284.25;1589.15;1283.91;8318.86;277.1187;1003.79;658.83;1107.0085;239.7534;279.4581;204.0724;354.8729;173.9172
24.04.2014;3390.395;3390.395;3894.11;5346.447;43497.93;620.24;4947.14;8262.01;1577.1;1293.36;8353.57;278.1963;1004.46;657.64;1107.1164;239.7844;279.5316;203.9176;355.2815;173.918
25.04.2014;3362.945;3362.945;3831.28;5246.84;43436.4;615.57;4934.36;8234.99;1584;1303.25;8317.88;277.9828;993.35;655.67;1106.6752;240.1893;279.8421;204.2821;355.5007;173.9187
28.04.2014;3374.037;3374.037;3844.53;5219.368;43441.15;616.78;4945.04;8245.49;1571.48;1296.74;8356.9;277.5185;993.12;657.1;1107.1657;239.6887;279.267;204.1071;354.9784;173.921
29.04.2014;3390.163;3390.163;3875.95;5237.201;43610.51;624.22;4996.53;8295.17;1571.48;1295.92;8376.58;279.236;999.93;658.85;1107.9228;239.7066;278.6148;204.1184;355.0504;173.9217
30.04.2014;3400.465;3400.465;3884.66;5265.523;43816.13;624.31;5008.21;8333.7;1573.78;1291.6;8401.84;277.4815;995.28;659.84;1109.5015;240.1163;279.769;204.5919;355.8777;173.9224
01.05.2014;3400.202;3400.202;3898.09;5261.625;43853.04;625.42;5029.52;8333.7;1600.53;1284.31;8432.05;274.4223;996.01;661.08;1109.9792;241.3124;281.0575;204.5064;356.5066;173.9232
02.05.2014;3395.608;3395.608;3890.8;5275.122;44155.34;624.46;5039.52;8316.05;1600.92;1299.7;8434.9;275.2237;1003.39;662.1;1110.4245;241.7367;281.5942;204.9143;356.922;173.9238
05.05.2014;3402.227;3402.227;3910.81;5263.549;43951.61;623.32;5039.52;8297.19;1600.92;1310.28;8446.97;275.5151;1001.01;662.1;1110.638;241.3676;280.8806;204.8906;356.4567;173.926
06.05.2014;3371.724;3371.724;3858.3;5178.294;43698.2;621.76;5021.9;8283.3;1600.92;1308.05;8454.19;276.2756;1003.93;664.15;1112.7079;241.6043;280.9893;205.1254;356.7232;173.9268
07.05.2014;3392.095;3392.095;3847.41;5181.099;43830.93;622.19;5025.33;8301.35;1559.68;1289.88;8509.64;275.0415;1004.5;668.26;1113.4321;241.6977;281.0308;204.9344;356.8413;173.9275
08.05.2014;3388.293;3388.293;3843.87;5129.373;43500.84;628.99;5056.99;8342.34;1570.5;1289.43;8548.98;274.4326;1008.85;671.13;1113.9548;241.9427;281.6872;205.5968;356.8405;173.9284
09.05.2014;3394.052;3394.052;3860.46;5175.165;43470.92;627.19;5038.74;8384.82;1577.95;1288.91;8542.92;273.3861;1006.95;669.87;1112.7564;241.1971;281.1577;205.3231;356.6973;173.929
12.05.2014;3427.013;3427.013;3922.58;5298.79;43832.91;632.09;5066.23;8430.99;1567.66;1295.8;8567.77;273.9733;1015.81;668.98;1113.7849;240.7699;280.2872;205.1245;356.1167;173.9312
13.05.2014;3429.298;3429.298;3923.68;5241.293;43919.01;633.92;5082;8433.34;1595.34;1293.63;8556.57;274.4785;1022.44;670.05;1113.8235;241.7243;280.9668;205.5359;357.0756;173.9319
14.05.2014;3413.841;3413.841;3904.47;5157.619;43903.15;633.89;5097.11;8489.32;1601.84;1305.97;8587.97;275.0934;1032.24;672.14;1114.5008;243.0281;283.0324;206.184;358.2579;173.9326
15.05.2014;3382.522;3382.522;3874.13;5124.711;43650.11;628.28;5069.25;8496.65;1595.26;1296.22;8584.23;273.4456;1029.1;671.87;1114.2005;243.381;284.3568;205.802;359.1573;173.9334
16.05.2014;3395.209;3395.209;3898.06;5157.416;43428.75;629.5;5080.3;8525.51;1569.25;1293.52;8621.44;272.3262;1031.95;671.46;1113.7491;243.3168;284.1687;205.8254;358.6317;173.9343
19.05.2014;3408.523;3408.523;3928.95;5211.407;43428.75;628.96;5071.96;8499.29;1557.05;1292.97;8596.47;273.3039;1035.43;672.53;1114.7402;242.9471;283.3381;205.3902;358.3669;173.9365
20.05.2014;3386.484;3386.484;3912.55;5134.334;43465.81;628.75;5040.43;8493.73;1561.54;1294.37;8566.28;273.064;1029.91;671.45;1114.8178;243.1754;283.6667;204.6831;358.7715;173.9373
21.05.2014;3414.447;3414.447;3951.1;5161.332;43847.99;632.72;5058.57;8516.24;1557.03;1292.04;8531.05;273.1441;1031.66;672.58;1113.9907;242.5708;283.3834;204.9;358.358;173.938
22.05.2014;3422.992;3422.992;3967.67;5209.554;44005.89;634.06;5058.21;8554.43;1583.14;1294.1;8533.76;273.0651;1041.19;672.37;1114.038;242.0892;283.6859;204.9296;358.0533;173.9385
23.05.2014;3437.582;3437.582;3996.44;5267.263;44023.27;635.55;5054.65;8561.97;1598.18;1292.61;8593.89;273.2904;1042.92;674.35;1113.9035;242.5721;284.4072;205.3511;358.4863;173.9392
26.05.2014;3437.582;3437.582;3996.44;5267.263;44051.53;639.2;5054.65;8578.22;1617.47;1292.91;8601.02;273.2904;1041.84;674.35;1113.9035;242.5721;284.4072;205.9705;358.5535;173.9414
27.05.2014;3458.193;3458.193;4046.24;5342.196;43879.62;640.72;5076.29;8580.08;1618.04;1264.95;8638.63;271.4403;1032.88;675;1115.3044;243.1125;284.6573;206.2031;358.8992;173.9422
28.05.2014;3454.877;3454.877;4034.72;5317.217;43761.57;640.55;5081.71;8579.06;1622.23;1258.14;8593.97;271.4426;1038.23;679.4;1116.0855;244.6498;286.4562;206.8752;360.0851;173.9429
29.05.2014;3473.857;3473.857;4060.28;5333.654;43698.39;641.02;5096.6;8579.06;1625.63;1255.56;8612.51;271.3341;1038.64;681.27;1117.5701;244.2402;286.5746;206.6061;359.5668;173.9436
30.05.2014;3480.288;3480.288;4061.48;5307.715;43743.95;640.55;5076.74;8557.99;1626.62;1249.68;8645.88;269.5049;1027.69;680.92;1118.8765;244.0463;286.062;206.4847;359.422;173.9442
02.06.2014;3483.136;3483.136;4057.97;5281.642;43982.48;642.29;5091.27;8570.42;1652.42;1243.93;8674.53;269.8051;1029.5;680.16;1118.8589;242.6826;284.2416;206.4607;358.5739;173.9464
03.06.2014;3482.002;3482.002;4054.83;5269.019;44146.69;639.34;5070.65;8541.21;1663.41;1244.95;8673.4;269.0134;1035.95;678.4;1118.8597;242.0865;282.5239;206.1056;357.3594;173.9471
04.06.2014;3489.211;3489.211;4069.58;5293.206;44332.97;639.67;5061.59;8547.9;1670.67;1243.94;8671.08;268.4059;1031.19;677.29;1119.0418;241.5995;282.0121;205.8425;357.3662;173.9478
05.06.2014;3512.212;3512.212;4105.85;5399.829;44351.06;642.33;5057.78;8536.85;1669.04;1253.63;8760.61;268.4071;1034.98;679.57;1120.5998;242.2049;282.6097;206.5432;357.6368;173.9486
06.06.2014;3528.979;3528.979;4125.14;5452.73;44472.9;646.63;5090.97;8561.22;1673.07;1253.23;8779.94;269.268;1044.93;684.96;1123.6432;242.2574;282.6392;207.8697;357.4788;173.9492
09.06.2014;3532.465;3532.465;4126.42;5502.839;44569.74;649.09;5103.43;8561.22;1673.35;1252.34;8724.67;269.4361;1048.96;685.27;1125.1294;242.1178;282.5773;208.157;357.1786;173.9515
10.06.2014;3531.619;3531.619;4131.98;5488.356;44669.93;651.16;5102.36;8640.3;1665.16;1259.9;8680.05;268.4123;1057.59;683.18;1124.7764;241.7902;282.2009;207.4589;356.4506;173.9522
11.06.2014;3519.521;3519.521;4129.7;5461.232;44657.37;647.78;5082.71;8602.06;1679.17;1261.07;8659.99;267.5044;1056.04;680.8;1124.3849;241.8748;282.179;207.4544;356.6725;173.953
12.06.2014;3495.568;3495.568;4092.68;5427.895;44732.52;647.95;5085.86;8569.42;1677.38;1273.46;8644.16;270.4029;1054.74;680.65;1125.0486;242.8161;283.2096;207.2361;357.4556;173.9538
13.06.2014;3506.582;3506.582;4105.56;5443.37;45009.09;646.54;5037.36;8548.91;1685.81;1276.96;8629.11;271.4022;1049.14;681.24;1125.1041;242.6121;282.761;207.603;357.3006;173.9543
16.06.2014;3509.537;3509.537;4110.31;5462.945;45127.3;643.65;5020.11;8547.44;1673.22;1272;8589.36;271.2769;1046.28;678.9;1125.4586;242.7819;283.1475;207.6511;357.4608;173.9566
17.06.2014;3517.232;3517.232;4111.89;5509.051;45174.81;645.34;5029.13;8551.47;1677.99;1270.58;8601.51;271.1779;1043.53;677.52;1124.8563;242.0443;282.5809;207.114;356.4865;173.9572
18.06.2014;3544.417;3544.417;4137.21;5539.903;45335.6;644.87;5038.89;8546.76;1692.84;1277.71;8638.52;271.5954;1044.57;679.36;1125.6349;242.6694;283.6549;207.1308;357.6517;173.9581
19.06.2014;3549.444;3549.444;4133.07;5544.218;45346.21;648.68;5060.86;8567.63;1719.79;1320.39;8712.06;274.4147;1049.94;681.26;1129.3388;242.4612;283.9141;207.7783;356.9781;173.9588
20.06.2014;3555.604;3555.604;4135.07;5565.061;45336.48;648.58;5073.57;8593.67;1719.62;1314.82;8724.33;274.9921;1043.86;681.4;1130.1064;242.4849;284.4888;207.4647;357.2836;173.9595
23.06.2014;3555.138;3555.138;4137.98;5548.918;45328.02;645.34;5055.25;8541.15;1717.68;1317.52;8706.41;274.1807;1042.33;682.17;1131.4739;242.9628;284.5113;207.7859;356.9105;173.9619
24.06.2014;3532.57;3532.57;4131.69;5494.181;44901.98;643.95;5045.22;8566.98;1719.06;1318.29;8700.97;274.5596;1048.14;683.92;1131.6764;243.5373;285.6029;208.0693;357.8059;173.9627
25.06.2014;3549.958;3549.958;4162.09;5538.941;44950.02;637.3;5005.93;8477.9;1708.66;1319.18;8709.08;275.1369;1041.78;685.3;1131.8101;244.0239;286.0567;208.6149;358.2078;173.9635
26.06.2014;3546.382;3546.382;4161.86;5532.246;45156.9;637.15;5007.05;8442.64;1713.46;1316.58;8733.12;274.6043;1046.81;685.99;1130.9611;244.354;286.8005;208.7994;358.791;173.9643
27.06.2014;3553.345;3553.345;4180.92;5573.738;45367.04;637.39;5023.89;8460.36;1699.52;1316.17;8779.77;273.6486;1046.18;685.97;1131.1924;244.1155;286.7265;208.6746;358.7315;173.9649
30.06.2014;3552.182;3552.182;4186.87;5590.123;45522.61;637.2;5013.61;8455.66;1712.3;1327.33;8772.67;271.1121;1050.78;684.97;1131.4739;244.2989;286.9236;208.814;358.9054;173.9667
01.07.2014;3576.546;3576.546;4235.74;5651.333;45522.61;642.9;5057.45;8506.71;1730.62;1326.46;8802.29;270.3178;1051.39;684.86;1131.7161;243.4794;285.6042;208.8746;358.2768;173.9675
02.07.2014;3579.11;3579.11;4242.06;5621.272;45714.54;644.43;5068.44;8509.39;1737;1326.86;8797.96;270.4294;1060.57;684.47;1131.6661;242.4891;284.1791;208.2142;357.1603;173.9683
03.07.2014;3598.732;3598.732;4267.89;5661.88;45707.2;650.55;5104.75;8592.4;1734.03;1319.53;8763.24;270.2854;1062.18;683.8;1131.1998;242.1393;284.3045;208.5242;356.7994;173.969
04.07.2014;3598.732;3598.732;4267.89;5661.88;45730.8;648.75;5105.38;8578.71;1743.05;1320.55;8756.33;270.2854;1062.4;683.8;1130.8793;242.1393;284.3045;208.7657;356.8216;173.9699
07.07.2014;3584.747;3584.747;4254.5;5561.611;45626.45;642.88;5073.75;8518.55;1735.76;1319.94;8759.46;267.1534;1064.33;684.69;1131.8834;242.7407;284.9722;208.896;357.2613;173.9721
08.07.2014;3560.53;3560.53;4203.87;5493.391;45519.04;633.91;5010.5;8461.9;1730.11;1319.24;8756.88;266.5539;1064.73;686.89;1132.4472;243.6502;286.0096;209.0321;358.2744;173.9729
09.07.2014;3577.285;3577.285;4235.71;5501.308;45761.52;633.89;4995.89;8445.24;1723.49;1327.83;8771.6;264.9142;1060.93;688.3;1133.1622;243.3067;286.8839;208.7523;358.4866;173.9737
10.07.2014;3562.495;3562.495;4221.7;5445.447;45458.63;627.22;4961.93;8380.13;1707.8;1335.75;8803.55;264.0954;1062.37;687.92;1130.681;243.8778;287.297;208.6592;358.7586;173.9745
11.07.2014;3568.078;3568.078;4248.4;5436.929;45493.35;628.23;4975.17;8377.69;1702.3;1338.7;8799.22;262.1765;1058.67;688.45;1130.9588;244.3112;287.6636;208.8723;359.1985;173.9751
14.07.2014;3585.369;3585.369;4275.48;5463.598;45631.31;633.61;5016.79;8476.22;1716.22;1307.15;8836.42;262.1345;1063.66;687.69;1131.5977;243.8619;286.8494;208.9146;358.6161;173.9774
15.07.2014;3578.461;3578.461;4259.15;5408.328;45362.7;631.17;4990.25;8481.66;1727.37;1294.05;8842.88;260.7529;1066.35;687.16;1129.7852;244.0234;286.419;209.1603;358.5011;173.978
16.07.2014;3593.909;3593.909;4278.6;5397.888;45798.9;639.71;5046.56;8526.41;1727.26;1299.21;8890.57;261.3375;1066.83;687.25;1128.6367;244.086;286.3073;209.4882;358.7929;173.9786
17.07.2014;3551.729;3551.729;4219.49;5313.796;45733.14;633.69;5012.08;8464.92;1726.96;1319.2;8850.12;261.7624;1062.59;685.52;1126.8224;245.1424;287.8067;209.916;360.2669;173.9793
18.07.2014;3588.206;3588.206;4286.82;5398.214;45921.86;633.54;5020.36;8428.23;1713.29;1310.88;8900.23;260.3723;1063.26;687.46;1125.1301;244.7691;287.672;210.0036;359.5243;173.9803
21.07.2014;3579.99;3579.99;4280.56;5375.055;45872.13;630.35;5004.73;8426.03;1713.29;1312.49;8876.02;260.5349;1063.26;686.8;1124.7808;245.0442;288.0674;210.1949;359.8346;173.9825
22.07.2014;3597.948;3597.948;4310.47;5419.591;46093.03;638.72;5054.49;8501.68;1726.82;1306.42;8915.54;259.4022;1074.48;688.55;1124.5653;245.1353;288.0201;210.0665;360.1246;173.9832
23.07.2014;3604.298;3604.298;4337.27;5429.046;46333.31;639.57;5058.44;8515.93;1725.63;1304.59;8940.97;260.1015;1077.7;691.46;1125.9511;245.3214;287.982;210.3362;360.0475;173.9839
24.07.2014;3606.104;3606.104;4334;5420.442;46333.54;642.32;5075.79;8547.68;1722.19;1293.66;8937.58;259.8856;1080.85;692.08;1126.9866;244.5889;287.5192;210.1736;359.2847;173.9848
25.07.2014;3588.683;3588.683;4314.39;5366.348;46515.9;637.88;5053.53;8485.48;1737.78;1307.22;8874.8;260.3996;1078.69;690.43;1125.4343;245.3076;288.7577;210.4987;360.0546;173.9854
28.07.2014;3589.729;3589.729;4316.65;5341.924;46486.33;636.74;5050.94;8445.27;1744.18;1304.05;8904.32;260.4688;1079.24;688.69;1124.6898;245.0062;288.1768;210.8053;359.6853;173.9877
29.07.2014;3573.647;3573.647;4308.04;5352.303;46505.44;638.49;5065.58;8452.93;1750.16;1299.11;8886.91;259.0419;1080.54;688.13;1123.0565;245.6777;288.9587;211.2654;360.1723;173.9884
30.07.2014;3574.454;3574.454;4326.7;5375.713;46753.42;635.08;5040.06;8414.66;1752.65;1296.3;8868.13;258.6846;1078.75;688.73;1122.08;244.4792;287.0466;210.6134;358.5974;173.9892
31.07.2014;3503.194;3503.194;4235.83;5251.758;46169.37;626.78;5007.81;8329.69;1748.81;1282.59;8780.73;257.6011;1065.77;685.77;1116.5541;243.7986;287.2253;210.7846;358.6878;173.9899
01.08.2014;3493.176;3493.176;4221.87;5227.543;45821.61;619.17;4969.92;8329.69;1737.8;1293.75;8741.78;255.9394;1060.13;682.02;1111.7423;244.112;287.7746;210.5893;359.9376;173.9906
04.08.2014;3518.306;3518.306;4253.62;5274.417;45821.61;617.77;4968.68;8220.46;1730.88;1288.25;8761.8;257.6012;1069.3;682.12;1111.7183;244.5126;287.5898;210.9555;360.1017;173.9928
05.08.2014;3484.562;3484.562;4218.08;5259.255;45738.64;619.53;4972.37;8258.94;1713.71;1288.78;8696.83;256.2178;1063.11;679.64;1112.2511;244.5945;287.8057;210.4568;360.0576;173.9934
06.08.2014;3485.665;3485.665;4217.49;5278.237;45782.38;614.59;4948.42;8202.45;1697.1;1305.9;8665.52;258.209;1056.77;678.79;1110.3311;244.6024;287.9086;210.6387;360.3001;173.9941
07.08.2014;3467.14;3467.14;4202.53;5251.408;45531.5;610.43;4919.49;8214.73;1706.37;1312.63;8659.14;257.2352;1051.22;678.52;1111.3528;245.2345;288.9617;210.7608;361.2778;173.995
08.08.2014;3507.211;3507.211;4235.5;5305.82;45766.06;606.6;4897.12;8178.2;1665.88;1309.58;8669.66;256.4304;1045.51;678.42;1110.8821;245.1442;289.0865;211.1782;360.936;173.9959
11.08.2014;3517.533;3517.533;4259.87;5355.535;45962.81;614.91;4945.93;8241.8;1698.76;1308.48;8753.31;257.135;1061.41;680.63;1113.5979;245.3686;289.0257;211.2824;360.8782;173.9982
12.08.2014;3511.962;3511.962;4254.61;5313.986;46001.22;613.76;4945.64;8243.2;1705.79;1309.51;8748.16;255.5099;1064.42;680.38;1114.5477;244.8725;288.1901;211.4488;360.5271;173.9989
13.08.2014;3536.42;3536.42;4302.66;5355.958;45978.12;616.72;4979.66;8300.17;1711.8;1312.92;8843.74;254.2907;1070.87;682.54;1117.0295;245.4752;288.9195;211.7825;361.2747;173.9997
14.08.2014;3551.966;3551.966;4324.46;5363.952;46064.92;618.63;5001.04;8342.64;1723.16;1313.52;8863.74;253.045;1072.37;685.42;1119.1076;245.9122;289.326;212.1917;361.8364;174.0005
15.08.2014;3552.173;3552.173;4344.5;5356.11;46111.27;616.16;5003.89;8286.38;1723.4;1304.7;8865.22;253.171;1074.51;686.48;1120.6271;247.0939;290.111;213.0701;362.9014;174.0012
18.08.2014;3582.705;3582.705;4380.44;5434.874;46214.6;623.42;5042.92;8370.56;1724.21;1298.4;8932.05;252.0056;1077.07;687.32;1122.1703;246.1363;288.7919;212.3592;361.9077;174.0034
19.08.2014;3601.333;3601.333;4404.49;5454.132;46637.53;626.95;5071.39;8444.05;1736.46;1295.73;8968.38;251.6999;1084.45;688.65;1122.8362;246.1174;288.0672;212.727;361.7417;174.0042
20.08.2014;3610.49;3610.49;4405.12;5431.166;46901.24;626.9;5061.06;8444.39;1735.59;1291.94;8974.93;252.2753;1085.08;687.68;1122.8353;245.5349;287.4484;212.9444;361.1477;174.005
21.08.2014;3621.23;3621.23;4412.01;5443.084;46885.78;631.04;5077.68;8483.24;1751.26;1276.78;8979.59;252.7226;1081.93;687.57;1122.6442;246.4415;288.089;213.0008;361.5446;174.0057
22.08.2014;3614.503;3614.503;4418.25;5444.642;46824.42;629.64;5075.88;8470.85;1744.31;1281.1;8936.72;252.5857;1083.07;686.78;1121.361;246.7666;287.9793;213.2533;361.6182;174.0065
25.08.2014;3631.863;3631.863;4434.55;5467.557;47020.97;636.57;5075.88;8526.79;1751.41;1276.84;8936.57;252.551;1085.29;687.34;1121.8058;246.907;288.306;214.1268;361.943;174.0087
26.08.2014;3635.708;3635.708;4439.13;5514.432;47085.7;641.25;5111.47;8582.02;1742.87;1281.2;8947.79;253.529;1087.77;688.94;1122.7916;247.0764;288.2396;214.5793;361.7068;174.0094
