Dates;SPTR Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
25.11.2004;1330.15948;1330.15948;1210.4192;1970.10708;13370.99821;349.06;3552.84789;2728.17903;451.69;3249.79616;206.09204;385.59739;236.4;487.30058;107.00182;180.6379;135.027;237.275;109.3946
26.11.2004;1318.90761;1318.90761;1195.87722;1957.08471;13390.14616;348.51;3547.97977;2723.51928;451.95;3234.95787;206.09204;384.96946;233.66;487.21055;105.7102;180.7151;135.0704;236.796;109.022
29.11.2004;1314.08288;1314.08288;1197.14973;1966.86395;13297.88865;348.17;3552.0435;2708.79669;453.95;3231.75152;202.21629;387.33759;231.85;486.32163;105.09889;179.4959;134.7779;235.9842;108.9983
30.11.2004;1310.68459;1310.68459;1192.08465;1967.56138;13243.72503;346.74;3547.87588;2678.33385;450.95;3241.76834;200.77271;390.08149;232.18;485.93813;105.24928;179.2031;134.9463;235.8025;109.1609
01.12.2004;1327.10155;1327.10155;1215.84047;1993.04191;13303.79058;350.7;3604.56713;2691.57114;454.75;3276.33769;195.64293;389.47529;232.17;486.56571;104.80697;178.8528;135.0944;235.7693;108.8719
02.12.2004;1330.54793;1330.54793;1224.60808;1996.34082;13228.98998;352.15;3609.182;2709.27528;449.25;3279.02623;190.30298;393.07944;232.57;486.15498;105.07235;178.5469;134.6958;235.206;109.2554
03.12.2004;1317.19878;1317.19878;1212.39934;1973.99418;13036.33344;351.34;3601.3865;2708.09849;455.9;3275.255;188.19639;388.3262;231.26;488.0681;105.04772;180.0402;135.2794;237.009;108.089
06.12.2004;1313.19348;1313.19348;1213.62047;1959.72997;12988.13883;349.66;3582.02159;2686.90391;452.25;3277.70066;188.38503;388.07483;231.64;489.28965;104.87242;180.3499;135.6394;237.4445;107.8603
07.12.2004;1300.43575;1300.43575;1192.54376;1920.83277;12832.77122;350.93;3594.28139;2699.41364;450.9;3252.16015;184.96536;386.13914;232.25;489.91493;105.05028;180.4235;135.8262;237.4415;108.0116
08.12.2004;1317.47654;1317.47654;1211.55492;1953.76079;12811.96126;350.28;3583.59176;2694.80517;440.6;3265.65283;185.87507;383.71342;234.76;489.87348;106.30678;181.6494;136.0331;238.6254;108.878
09.12.2004;1329.27748;1329.27748;1221.72832;1954.4745;12837.97792;347.77;3555.23102;2692.99432;437.3;3283.12363;187.23574;382.08288;234.99;490.11089;106.9841;181.3093;136.2268;238.1336;109.2617
10.12.2004;1332.41004;1332.41004;1222.36166;1970.66828;12813.01224;349.17;3567.1284;2700.07456;434.2;3305.32658;185.70381;380.95222;235.83;490.01998;107.17418;180.9636;136.3276;238.3144;109.6403
13.12.2004;1336.64362;1336.64362;1227.31099;1977.3899;12792.10128;351.78;3593.66776;2720.1839;438.85;3294.09815;187.55524;381.39298;234.9;491.00693;106.57598;181.3166;136.4917;238.4177;109.0192
14.12.2004;1344.10569;1344.10569;1234.12376;1997.86661;12800.00136;352.17;3592.12652;2732.72591;435.6;3297.68895;188.45528;385.87865;235.73;491.38132;106.87293;181.6575;136.4815;238.7554;109.2068
15.12.2004;1333.78783;1333.78783;1219.28582;1994.26047;12842.53618;352;3594.1317;2735.52029;440.6;3289.58924;190.47264;387.02028;234.91;493.03473;106.25466;182.9334;136.9002;239.3257;108.1555
16.12.2004;1346.43918;1346.43918;1221.55946;1997.50622;12872.30925;353.29;3620.39987;2731.7353;437.2;3306.03574;191.44936;393.24387;236.89;492.34776;106.77174;181.8673;136.6172;238.0846;109.4108
17.12.2004;1332.47218;1332.47218;1209.63158;1991.2188;12974.07123;350.53;3600.91273;2705.49387;441.5;3322.97143;195.54586;391.66481;236.38;492.15342;106.3609;181.9122;136.2948;237.9333;109.0971
20.12.2004;1324.22244;1324.22244;1198.18494;1965.78279;12922.28713;352.16;3611.86201;2728.58661;442.99;3321.45728;193.1827;392.09344;235.36;493.50856;105.72901;182.2887;136.5337;238.1242;108.4017
21.12.2004;1337.61702;1337.61702;1212.46448;1993.2608;13018.01895;351.44;3577.20052;2719.61065;441.6;3336.6547;193.36399;394.41476;236.08;493.59446;106.1313;183.4289;136.2661;238.3425;108.5224
22.12.2004;1341.34832;1341.34832;1214.53649;1998.41787;12864.62744;353.07;3584.91365;2739.91328;439.7;3352.50317;190.96287;394.34825;235.86;493.97016;105.87884;182.6974;136.1944;238.1261;108.4242
23.12.2004;1332.21654;1332.21654;1205.86578;1986.67037;12876.40146;353.16;3576.7773;2740.18385;442.25;3320.93585;189.88506;393.13667;234.12;494.5083;105.02039;182.7457;136.4457;237.928;107.6435
24.12.2004;1332.21654;1332.21654;1205.86578;1986.67037;12932.97499;353.56;3574.07158;2740.18385;442.65;3318.14777;189.88506;392.75656;234.12;494.70173;105.02039;182.8776;136.4384;237.9646;107.2529
27.12.2004;1311.98474;1311.98474;1188.11794;1949.74916;12932.97499;352.96;3574.07158;2732.40205;444.35;3300.08802;183.96802;390.7947;231.51;494.82748;103.40326;182.3236;136.35;237.1306;106.4955
28.12.2004;1322.64885;1322.64885;1201.54174;1982.64665;12932.97499;353.31;3574.07158;2737.72235;443.75;3314.29264;184.7647;392.33742;231.15;494.77664;103.51663;182.0229;135.9128;237.1707;106.6044
29.12.2004;1327.22652;1327.22652;1206.18048;1986.66077;12973.66781;353.26;3571.6785;2741.76412;436.46;3336.593;187.48361;395.11389;232.18;495.07361;103.71271;181.4482;135.5973;236.7307;106.9727
30.12.2004;1321.38814;1321.38814;1199.80934;1976.97221;13091.56743;353.25;3572.72173;2740.92955;438;3338.53414;185.88766;395.12796;231.43;495.56422;103.6665;182.0859;135.8652;237.59;106.4948
31.12.2004;1327.49189;1327.49189;1205.02361;1984.25642;13164.25243;353.38;3571.85637;2740.92955;438.45;3355.37253;185.88766;399.95168;233.11;495.61899;104.60313;182.503;135.8982;238.0475;107.1378
03.01.2005;1324.15134;1324.15134;1198.64985;1961.43323;13164.25243;355.45;3571.85637;2774.56351;429.55;3341.36573;185.11721;402.23969;234.55;496.208;105.26751;182.2127;136.2289;238.1182;107.7634
04.01.2005;1326.2437;1326.2437;1190.60362;1950.61415;13053.56263;356.85;3602.30649;2767.71631;427.55;3339.63317;186.41058;400.5816;236.44;494.46789;106.21371;181.5067;136.1145;237.1218;109.2045
05.01.2005;1323.64629;1323.64629;1186.37253;1919.35025;12854.62946;354.49;3582.09067;2746.31359;426.55;3268.77127;186.43804;395.42313;235.77;493.16382;106.49797;180.9907;136.158;237.3413;109.3844
06.01.2005;1338.66333;1338.66333;1190.60082;1941.34957;12885.94724;356.24;3602.37835;2760.36154;421.4;3296.48839;190.91413;393.15005;237.21;492.22595;107.24222;181.0664;136.4412;237.625;110.2208
07.01.2005;1352.15086;1352.15086;1209.94475;1942.79082;12972.8174;358.54;3649.75473;2754.78657;419.05;3337.1547;192.75476;398.21977;240.29;491.77545;108.36249;180.5655;136.5903;237.5631;111.4964
10.01.2005;1350.77617;1350.77617;1204.66769;1948.48434;13094.39268;358.42;3637.53785;2755.9934;419.63;3318.43239;192.41635;397.1411;238.72;491.60197;107.92399;180.9186;136.758;237.631;111.0244
11.01.2005;1337.93088;1337.93088;1191.61845;1922.15895;13096.47982;355.78;3618.55053;2742.06916;421.65;3293.10977;192.69641;397.20295;238.25;491.39607;107.76012;181.1148;136.7261;238.0117;110.643
12.01.2005;1329.35367;1329.35367;1188.53484;1907.45235;13157.08025;353.06;3581.80149;2727.17713;426.15;3269.59774;190.52731;393.41175;236.92;492.51029;106.7377;181.4782;136.7143;238.1602;109.4917
13.01.2005;1323.75984;1323.75984;1178.13257;1906.40663;13167.37187;354.38;3591.6842;2734.34418;425.2;3287.64679;194.57476;397.24546;238.63;492.56179;107.56507;182.0519;137.0706;239.0686;109.9867
14.01.2005;1343.80622;1343.80622;1201.09185;1946.91685;13143.30806;356.15;3610.9724;2754.59491;423.15;3329.38154;195.31954;403.26609;239.82;491.45131;108.28289;181.8227;137.1288;238.4522;110.9937
17.01.2005;1343.80622;1343.80622;1201.09185;1946.91685;13207.97332;357.62;3622.31695;2775.39693;422.13;3342.68828;195.31954;406.51082;239.82;491.3776;108.28289;181.8227;137.2887;238.529;111.1686
18.01.2005;1363.07049;1363.07049;1216.19238;1979.31733;13306.10354;357.98;3629.9355;2768.97723;423.05;3369.91256;195.3095;405.17542;240.39;490.69296;108.96218;182.1265;137.3603;238.8767;111.5345
19.01.2005;1352.91984;1352.91984;1197.05634;1961.25279;13221.80848;358.64;3640.09815;2775.42934;423.15;3386.73814;196.35923;406.71816;241.34;490.98778;109.29706;181.8947;137.5613;239.0646;111.765
20.01.2005;1348.94192;1348.94192;1178.68397;1953.07692;13192.49925;357.17;3642.95984;2770.05544;422.35;3378.59206;196.67053;404.93991;242.93;490.32479;109.96038;182.1185;137.1691;239.2483;112.3159
21.01.2005;1329.31827;1329.31827;1160.59747;1933.09;13238.95859;356.8;3631.16233;2764.32973;427.25;3355.79931;196.30869;402.52118;241.79;490.86898;109.17978;182.3519;137.1959;239.5637;111.4027
24.01.2005;1325.66501;1325.66501;1143.7409;1913.83442;13180.09797;356.62;3637.855;2770.35206;427.35;3344.97892;197.66271;404.2243;242.64;491.7529;109.46002;182.6404;137.4474;239.8134;111.511
25.01.2005;1339.18241;1339.18241;1158.49595;1931.90821;13211.33092;358.95;3656.94954;2772.81546;422.2;3329.08677;199.48631;407.13374;244.23;491.81334;109.7268;181.4328;137.4405;238.9728;112.2068
26.01.2005;1332.04993;1332.04993;1160.96351;1944.07849;13191.402;359.09;3662.11117;2778.72714;426.8;3316.22461;197.29501;406.775;242.07;492.63209;108.74202;181.5773;137.3789;239.0037;111.0749
27.01.2005;1339.45902;1339.45902;1165.71516;1955.22176;13178.45382;360.62;3690.70372;2784.3513;426.2;3320.16958;196.75645;409.65178;243.16;492.79507;109.25223;181.6252;137.1957;238.785;111.6446
28.01.2005;1335.9139;1335.9139;1159.49969;1942.98573;13097.72226;359.29;3672.93857;2770.24712;427;3320.65071;195.10206;411.06967;243.59;493.30382;109.69007;182.3747;137.5096;239.6472;111.652
31.01.2005;1345.76422;1345.76422;1173.83872;1975.79948;13213.19855;361.71;3678.11455;2778.59397;422.6;3307.78706;196.33604;415.66909;243.74;493.80199;109.55013;182.408;137.5762;239.8086;111.5563
01.02.2005;1356.28894;1356.28894;1178.03437;1990.68897;13342.98369;364.58;3721.40748;2783.43218;421.13;3320.13887;194.81126;415.7004;243.89;494.14639;109.6513;182.1222;137.6313;239.6993;111.667
02.02.2005;1362.0235;1362.0235;1180.22577;2004.76194;13363.06083;365.72;3735.03025;2782.08626;421.97;3351.09046;193.76209;417.31662;244.05;494.90996;109.79243;181.7675;137.5777;239.6904;111.7779
03.02.2005;1364.74931;1364.74931;1172.57019;2005.4875;13406.48146;365.53;3738.6836;2785.16863;417.2;3359.48164;193.21043;421.32135;245.5;495.13717;110.25193;181.4971;137.5086;239.5243;112.2861
04.02.2005;1388.07713;1388.07713;1200.19399;2043.5369;13491.97937;369.01;3784.47729;2798.02761;414.7;3421.42159;193.95204;426.37107;248.87;496.64177;111.53224;182.8938;138.0293;240.5993;112.9652
07.02.2005;1400.51807;1400.51807;1207.93166;2061.41155;13568.13069;370.99;3807.60825;2806.99069;413.4;3451.47582;194.81934;432.06153;252.27;497.40466;112.8869;183.4034;138.2109;241.0807;114.123
08.02.2005;1398.41871;1398.41871;1208.16454;2063.75772;13687.23098;371.66;3807.92151;2816.51347;412.7;3440.61781;195.32729;429.66654;251.89;497.55499;112.91491;184.139;138.3492;241.481;113.8813
09.02.2005;1386.67188;1386.67188;1187.67595;2021.71645;13643.81126;371.25;3812.2355;2814.52917;413.35;3459.89287;195.68658;431.60072;252.43;498.0512;113.20519;185.3184;138.5027;241.9591;113.8806
10.02.2005;1379.93336;1379.93336;1176.97017;2006.99884;13779.35826;370.87;3816.09292;2824.88975;417.8;3448.42542;197.02053;427.34041;249.47;498.10427;111.51383;184.2904;138.501;240.8135;112.8562
11.02.2005;1393.90689;1393.90689;1199.00521;2038.60729;13945.75597;374.25;3849.85691;2839.21221;420.9;3472.90433;198.02984;430.43343;250.19;498.20552;111.632;184.3647;138.3473;240.607;113.1976
14.02.2005;1383.30842;1383.30842;1194.9291;2022.34356;13896.57953;374.8;3863.32437;2844.78464;425.75;3457.25339;197.55163;432.39558;248.35;499.33184;110.9563;185.019;138.1722;240.9036;112.271
15.02.2005;1382.88007;1382.88007;1197.84244;2014.6637;13856.55699;376.29;3870.91191;2856.26665;425.75;3449.31281;197.6144;432.09114;247.13;499.53387;110.34344;184.1121;137.9734;240.6164;111.8652
16.02.2005;1383.70661;1383.70661;1194.47773;2027.8894;13864.94426;374.21;3845.68679;2838.87979;425.2;3454.88786;197.84485;432.02181;246.83;499.70088;110.02373;183.4935;137.7338;239.9871;111.9077
17.02.2005;1366.10517;1366.10517;1170.84989;1993.64491;13917.1659;374.62;3857.54174;2845.55669;427.18;3445.37909;197.16753;431.04907;246.14;500.41431;109.36113;183.2596;137.5613;239.735;111.3679
18.02.2005;1368.2047;1368.2047;1168.83653;1992.17012;13944.36083;375.14;3858.55397;2857.80317;427.42;3437.08254;198.38828;433.42997;245.18;499.79003;108.94393;182.9544;136.8643;238.7815;111.4696
21.02.2005;1368.2047;1368.2047;1168.83653;1992.17012;13940.75594;374.64;3870.48594;2871.36159;427.45;3418.64739;198.38828;434.42384;245.18;499.84571;108.94393;182.9544;136.6591;238.869;111.5104
22.02.2005;1331.99108;1331.99108;1138.36331;1929.83603;13759.90826;371.95;3822.74389;2875.72425;435.85;3327.17999;201.86867;432.09816;241.25;500.31852;107.55048;182.5733;136.7284;238.6294;110.1446
23.02.2005;1342.29045;1342.29045;1143.12864;1942.11706;13738.21707;370.07;3800.56318;2852.59294;434.55;3324.01075;203.7783;432.54774;242.25;500.60719;107.81116;182.9168;136.7065;238.8808;110.3765
24.02.2005;1352.60784;1352.60784;1158.27153;1963.13153;13692.75417;369.86;3796.7822;2850.57688;433.75;3309.11306;202.57833;436.99606;242.73;501.01517;107.72136;182.674;136.5398;238.5341;110.3253
25.02.2005;1363.90082;1363.90082;1164.1896;1992.46145;13799.01016;374.09;3829.42617;2877.27888;435.25;3342.92486;204.97127;439.77079;242.63;501.67158;107.72588;182.4785;136.6655;238.7516;110.2158
28.02.2005;1352.52075;1352.52075;1149.82647;1977.73427;13739.59348;372.89;3803.18162;2883.96414;435.65;3341.06157;206.90735;444.15376;241.52;501.93182;106.93345;181.6174;136.6962;237.707;110.0232
01.03.2005;1368.4477;1368.4477;1169.23486;2003.75285;13791.83379;375.66;3842.08922;2905.5558;432.6;3369.09291;206.71095;445.49841;242.69;501.2753;107.14567;181.7329;136.5582;237.791;110.6996
02.03.2005;1373.65257;1373.65257;1172.08381;2007.53905;13993.57911;375.63;3839.50337;2911.46138;432.95;3365.03238;209.48267;442.18796;243.97;500.77579;107.61996;181.849;136.246;237.7116;111.1212
03.03.2005;1374.10286;1374.10286;1161.79048;2010.61486;14028.70919;375.67;3850.94984;2901.07803;429.65;3371.95124;210.42895;443.45189;244.2;501.18702;107.9232;181.9817;136.3768;237.6843;111.1285
04.03.2005;1374.76784;1374.76784;1157.88599;2013.26916;14157.62013;378.23;3861.31177;2919.20697;434.3;3390.77237;209.53114;441.87142;243.38;502.96542;107.44455;182.9494;136.9266;238.5023;110.1299
07.03.2005;1381.5384;1381.5384;1179.31139;2014.42376;14146.07941;377.9;3847.8386;2909.4955;434.55;3413.00416;209.69202;444.55187;244.89;503.65375;107.80008;183.5169;137.2084;238.6258;110.4048
08.03.2005;1363.07929;1363.07929;1156.52239;1978.74128;14198.55209;375.84;3825.624;2902.03566;440.55;3381.55502;210.70812;440.25722;242.22;504.3207;106.39914;183.0023;136.89;237.7726;109.4521
09.03.2005;1341.5804;1341.5804;1144.87619;1946.22315;14132.58052;373.8;3797.34055;2890.4313;440.6;3303.01611;210.4818;438.07399;238.81;502.69459;104.92877;181.6259;136.5175;236.3625;108.8319
10.03.2005;1343.21905;1343.21905;1145.9119;1932.22553;13933.37922;370.78;3760.76083;2886.82282;442.13;3303.3234;209.54759;433.61936;238.21;502.48101;105.27972;181.5213;136.4115;236.8722;108.766
11.03.2005;1328.93032;1328.93032;1128.0419;1925.82231;13908.77805;371.63;3769.7442;2898.54107;444.95;3281.88902;211.04665;434.57956;236.52;501.82823;104.34438;180.708;136.4644;236.144;108.4105
14.03.2005;1347.36464;1347.36464;1144.38703;1952.31708;14015.14133;371.08;3768.95104;2889.75276;440.98;3322.76342;212.83457;432.32629;237.15;500.71889;105.32891;180.7511;136.4636;236.481;109.3206
15.03.2005;1340.85304;1340.85304;1137.61358;1946.90095;14067.17839;374.1;3801.66996;2913.64134;440.7;3331.46504;215.90148;426.09777;236.28;499.47985;105.32252;180.7625;136.9026;236.1434;109.6243
16.03.2005;1320.7195;1320.7195;1117.64837;1921.19222;14000.81232;369.41;3764.01237;2889.98084;443.16;3288.78914;215.6263;421.98822;234.15;498.48154;104.67619;181.194;137.1743;236.5613;108.8562
17.03.2005;1328.25524;1328.25524;1123.06138;1936.57859;14147.99379;369.41;3762.30201;2882.51837;438.8;3306.44087;215.50599;422.21909;236.04;497.83791;105.06879;182.1837;137.0656;237.0019;109.2879
18.03.2005;1332.02088;1332.02088;1124.31661;1934.04251;14196.13466;370.24;3769.36232;2863.65491;439.35;3310.57224;215.23355;423.57052;236.47;496.87593;105.31556;181.734;136.8746;236.6149;109.6576
21.03.2005;1341.37483;1341.37483;1137.8553;1954.15337;14159.81172;369.35;3775.72291;2864.33178;431.2;3329.69828;215.67411;425.45166;238.15;494.34836;106.44019;181.4183;136.7003;236.5014;111.0007
22.03.2005;1323.90952;1323.90952;1119.79388;1939.33616;14159.34311;370.06;3770.92553;2864.97835;427.12;3292.37193;214.05199;422.30661;236.02;492.13924;105.46802;180.4197;137.0107;235.2725;110.6898
23.03.2005;1345.65656;1345.65656;1142.64163;1949.04711;14094.60769;368.83;3753.61088;2863.93602;425.35;3301.22691;213.16272;421.34752;237.88;488.79357;106.86022;179.6538;136.6597;235.7871;112.4368
24.03.2005;1348.32484;1348.32484;1144.5731;1965.01544;14075.48028;370.98;3772.65832;2870.08335;425.05;3314.86413;214.46426;421.59951;238.02;488.47378;107.3903;179.8996;136.8572;235.6442;112.7755
25.03.2005;1348.32484;1348.32484;1144.5731;1965.01544;14075.48028;370.98;3772.65832;2870.08335;424.88;3313.96433;214.46426;423.41048;238.02;488.47378;107.3903;179.9755;136.8465;235.7149;112.7932
28.03.2005;1358.96073;1358.96073;1152.95716;1975.25458;14006.43557;370.98;3772.65832;2870.08335;426.2;3316.36992;215.17619;423.29742;238.64;487.91809;107.7403;179.6277;136.8925;235.3062;113.4241
29.03.2005;1345.7759;1345.7759;1143.74322;1937.95106;13973.09941;371.99;3791.7285;2878.90366;426.1;3309.63296;216.01131;417.08634;238.71;487.12685;107.68763;179.9518;136.9523;235.9197;113.1696
30.03.2005;1359.21552;1359.21552;1160.65258;1963.40327;13994.5;370.96;3779.2805;2877.98545;426.35;3329.31425;216.87519;416.64016;239.41;487.23971;107.39386;180.6397;137.2023;236.3853;112.7416
31.03.2005;1357.87091;1357.87091;1153.13078;1963.48705;14263.55256;371.1;3786.64554;2873.98038;428.35;3331.84377;219.00987;423.11027;240.56;487.44881;107.69309;181.8869;137.6149;237.1704;112.7153
01.04.2005;1356.69019;1356.69019;1149.35246;1963.31912;14331.45787;372.93;3804.34381;2880.08028;426.25;3350.01008;220.6677;431.06855;242.4;487.51109;108.50399;182.6526;137.6692;237.6401;113.3625
04.04.2005;1366.26976;1366.26976;1159.97196;1978.71661;14309.51678;371.28;3796.77212;2856.33332;424.25;3340.62612;220.14173;428.62012;242.22;486.39862;109.03177;182.4855;137.9425;237.6761;113.8664
05.04.2005;1371.55965;1371.55965;1164.76769;1979.95875;14287.72445;374.41;3837.11458;2882.68366;425.35;3337.96249;218.70885;428.83049;242.46;487.35606;108.80995;181.9538;137.85;237.5393;113.8037
06.04.2005;1370.911;1370.911;1158.91984;1979.8223;14330.33258;375.99;3841.65192;2907.4305;426.7;3341.27958;218.23388;429.57026;243.79;489.43756;108.72383;182.0727;137.8581;237.9939;113.4772
07.04.2005;1377.36516;1377.36516;1172.31866;1988.72365;14241.05628;377.2;3848.87868;2918.41338;425.9;3358.19358;215.05115;430.60733;243.23;490.42079;108.40042;181.3062;138.155;237.3529;113.3359
08.04.2005;1363.86056;1363.86056;1159.58369;1956.98986;14164.52491;378.12;3858.39047;2922.50327;427.1;3346.50236;212.62942;429.80794;242.72;490.01977;108.2323;181.5054;137.8947;237.4855;113.1781
11.04.2005;1356.33628;1356.33628;1147.68757;1934.75798;13995.37917;377.4;3848.94032;2922.88967;428;3341.77222;212.58407;426.39838;241.85;490.45028;107.71427;181.9591;138.1445;238.0173;112.5779
12.04.2005;1375.79368;1375.79368;1165.97066;1970.40519;14052.31563;376.13;3847.60392;2907.69221;428.2;3393.22751;211.95684;429.11426;245.15;490.28576;109.22867;182.9711;138.2364;238.8304;113.5651
13.04.2005;1357.54107;1357.54107;1142.60694;1933.83912;13850.83656;377.93;3865.57591;2918.34433;428.9;3400.07517;208.73683;429.77573;245.23;490.04683;108.93149;182.7911;138.4365;238.8461;113.3894
14.04.2005;1353.29302;1353.29302;1134.36598;1913.01522;13784.67076;377.07;3858.7748;2916.22118;424;3394.87007;209.88997;424.15045;245.09;487.04382;109.74928;183.0676;138.3241;239.3839;114.1856
