Dates;DAX Index;1COV Index;ADS Index;ALV Index;BAS Index;BAYN Index;BEI Index;BMW  Index;CON  Index;DAI  Index;DB1  Index;DBK  Index;DPW  Index;DTE  Index;EOAN  Index;FME  Index;FRE  Index;HEI  Index;HEN3  Index;IFX  Index;LHA  Index;LIN  Index;LNA  Index;MRK  Index;MUV2  Index;PSM  Index;RWE  Index;SAP  Index;SIE  Index;TKA  Index;VNA  Index;VOW3  Index;WDI  Index
12.06.2017;12690.44;64.3;172.4;173.6;86.02;116.566;95.44;84.9;198.15;65.64;91.98;15.46;31.765;16.955;8.662;86.6;76.86;85.1;125.1;19.4;18.325;1;177.7;106.15;177.7;36.88;19.45;92.56;126.25;23.95;35.61;134.85;57.45
13.06.2017;12764.98;65.26;175.7;173.25;86.34;117.993;94.78;85.06;198.7;65.9;93.65;15.565;32.06;16.88;8.64;87.88;77.79;86.5;124.65;19.63;18.875;1;178.1;107.05;177.4;37.095;19.555;93.59;126.75;24.135;35.83;135.25;58.89
14.06.2017;12805.95;65.06;177.6;173.95;86.18;119.518;96.31;84.11;198.85;65.71;94.01;15.275;32.87;16.795;8.817;88.9;78.68;86.48;126.5;19.63;18.85;1;177.95;107.4;178.4;37.465;19.8;94.25;126.75;23.87;36.275;132.4;59.1
15.06.2017;12691.81;64.96;173.65;173;84.93;119.666;95.78;83.42;196.15;65.25;94.8;15.12;32.465;16.395;8.785;88.03;78.33;85.52;125.95;19.3;18.575;1;176.85;106.2;176.05;37.265;19.775;93.26;125.7;23.315;36.185;131.35;59.35
16.06.2017;12752.73;65.63;174.05;174.45;85.03;120.847;97.01;83.36;197.2;65.2;95.38;15;32.385;16.69;8.84;88.38;79.34;86.25;128.2;19.77;18.595;1;175.25;105.95;176.55;37.39;20.16;94.4;124.55;23.55;36.35;131.2;60.27
19.06.2017;12888.95;66.93;174.75;176.2;87.12;121.339;97.51;84;198.35;65.71;97.3;15.38;32.85;16.805;8.972;88.59;79.65;86.9;128.9;20.02;18.67;1;177.15;108.15;178.75;37.27;20.155;95.46;126.5;24.145;36.27;131.2;60.39
20.06.2017;12814.79;65.99;172;175.85;86.55;119.863;97.25;83.65;197.4;65.57;97.65;15.215;32.675;16.79;9.062;88.22;79.07;86.73;128.7;19.8;18.595;1;176.75;108.35;178.75;37.425;19.855;94.85;125.15;23.695;35.965;131.95;60.48
21.06.2017;12774.26;66.47;170.85;175.05;85.89;119.863;96.42;83.6;197.7;65.45;95.91;15.195;32.505;16.78;9.049;87.29;78.33;86.83;128;19.665;18.505;1;176;109;178.15;37.2;19.69;95.2;124.45;24.195;35.5;132.25;60.1
22.06.2017;12794;65.94;169.6;174.9;85.56;120.552;96.27;84.17;198.25;65.49;95.53;15.045;32.415;16.695;9.027;88.52;78.94;85.78;126.85;19.605;18.505;1;173.2;111.7;177.75;37.27;19.635;96.01;125.2;25.3;35.4;134.65;60.15
23.06.2017;12733.41;64.95;168.5;173.9;84.98;119.961;96.01;83.6;196.8;65.34;94.67;14.9;32.495;16.66;8.905;87.64;78.24;85.82;125.55;19.66;18.63;1;171.15;111.15;177.3;37.21;19.07;95.93;124.75;25.33;35.6;133.65;58.11
26.06.2017;12770.83;65.78;168.8;174.55;84.89;120.207;97.29;83.49;197.95;65.37;94.61;15.04;33.185;16.62;8.957;87.37;78.13;85.84;126.85;19.6;19.2;1;170.65;110.85;178.05;37.56;18.855;95.69;125.9;25.625;35.5;134.3;58.7
27.06.2017;12671.02;66.91;168.8;174.35;84.39;119.814;95.79;82.86;191.35;65.08;93.4;15.52;33.26;16.24;8.685;86.38;77.2;85.27;125.5;19.185;19.34;1;170;109.45;176.4;37.31;18.4;94.35;124.1;25.41;35.125;134.1;57.47
28.06.2017;12647.27;66.65;168.15;174.35;83.92;119.764;95.08;83.68;193.2;64.9;93.9;15.74;33.33;16.245;8.574;86.2;76.6;85.36;124;19.05;20.03;1;170;108.15;176.35;37.615;17.965;93.5;123.2;25.69;34.8;134.35;56.73
29.06.2017;12416.19;63.43;164.35;173.1;82.26;116.222;92.02;82.72;188.45;64.31;91.9;15.825;32.965;15.905;8.363;84.11;75.2;85.1;120.95;18.355;19.795;1;167.4;105.8;175.75;37.245;17.385;90.89;120.55;24.91;34.545;133;55.58
30.06.2017;12325.12;63.21;167.75;172.4;81.09;111.4;92.04;81.28;188.95;63.37;92.42;15.525;32.82;15.72;8.248;84.17;75.06;84.65;120.5;18.485;19.925;1;165.8;105.75;176.55;36.64;17.445;91.45;120.35;24.875;34.765;133.35;55.72
03.07.2017;12475.31;63.71;168.9;175.9;82.57;111.596;91.79;82.98;190;64.08;92.51;16.095;33.495;15.825;8.309;84.81;75.44;86.77;120.55;18.615;20.25;1;168.6;105;179.8;36.62;17.59;91.18;123.1;26.1;34.53;135.8;57.4
04.07.2017;12437.13;62.83;168.35;176.65;82.36;111.203;91.44;82.28;189.85;64.1;92.38;16.395;33.305;15.675;8.271;84.27;75.2;87.12;121.1;18.525;20.035;1;167.1;104.05;179.7;36.37;17.49;90.73;121.85;26.08;34.405;136.2;61.47
05.07.2017;12453.68;63.83;176.6;176.7;82.13;110.612;91.6;81.53;189.5;63.74;95.34;16.36;33.22;15.555;8.228;84.77;75.97;87.47;121.3;18.66;20.175;1;167.1;104.2;180.25;36.245;17.345;91;122;26.29;34.445;135.65;59.91
06.07.2017;12381.25;63.46;176.8;177.15;81.34;108.89;90.56;81.44;189.6;63.36;95.5;16.695;32.99;15.55;8.079;83.61;74.9;87.54;119.5;18.585;20.24;1;165.55;102.4;179.9;34.965;17.15;90.1;120.5;26.13;34.1;138.1;60.72
07.07.2017;12388.68;63.42;176.2;178.75;81.12;108.201;90.54;81.38;188.7;63.48;95.4;16.68;32.83;15.57;8.243;83.43;74.72;87.7;119.15;18.665;20.5;1;165.7;102;180.1;34.245;17.625;90.36;120.85;25.92;33.95;138.75;60.94
10.07.2017;12445.92;64.58;175.05;180;81.47;108.644;91.81;81.62;191.4;63.36;95.48;16.58;33.145;15.695;8.426;83.9;74.84;87.56;119.6;18.645;20.41;1;169.05;102.05;180.75;33.945;17.77;91.31;121.05;26.15;34.43;138.65;62.36
11.07.2017;12437.02;64.82;174.9;179.9;81.82;108.3;91.44;83.01;193.55;64.15;95.7;16.59;33.105;15.65;8.361;83.28;74.9;87.33;118.2;18.72;20.5;1;167.8;101.55;179.7;34.02;17.55;90.33;120.55;26.47;34.17;140.15;64.15
12.07.2017;12626.58;64.47;178.5;182.5;82.12;110.76;92.81;84.2;195.35;65.46;96.26;16.44;34;15.855;8.589;85.16;76.44;87.72;120.15;19.26;20.635;1;172.2;103.9;180.65;33.885;17.985;91.58;122.8;26.73;34.815;142.55;65.25
13.07.2017;12641.33;64.31;180.4;183.85;82.7;111.055;93.3;84.36;196.7;65.15;96.66;16.52;34.18;15.94;8.592;85.32;75.99;86.79;120.95;19.19;20.965;1;173.9;103.3;182.3;33.885;17.985;91.36;120.5;26.825;34.84;143.35;65.22
14.07.2017;12631.72;64.6;180.6;182.8;83.72;110.957;93.4;83.74;196.4;64.87;96.74;16.37;34.16;15.84;8.572;85.94;76.23;86.13;121.25;19.26;20.9;1;172.7;103.3;181.8;33.98;17.925;91.34;120.3;26.565;35.01;145.45;65.2
17.07.2017;12587.16;65.36;181.9;181.95;83.61;110.071;93.25;83.65;197.65;64.68;95.43;16.35;34.2;15.735;8.558;85.66;75.86;86.48;121.85;19.145;21.115;1;173.65;102.25;181.4;33.9;17.9;90.99;119;26.74;34.65;144.55;65.18
18.07.2017;12430.39;65.4;180.05;179.7;81.78;108.201;92.76;83.28;196.8;64.17;94.68;15.94;33.84;15.56;8.491;84.02;75.04;85.4;120.1;19.085;20.865;1;170;101;180.05;33.345;17.775;89.83;117.95;26.41;34.595;142.7;64
19.07.2017;12452.05;65.94;179.1;179.7;81.72;109.382;93.53;83.28;197.55;64.14;93.96;15.945;33.71;15.645;8.554;83.57;75.23;85.46;121;19.42;20.845;1;170;100.5;180.7;33.52;17.745;91.33;116.6;26.27;34.555;143.5;63.7
20.07.2017;12447.25;64.98;179.75;178.95;81.79;110.268;93.47;83.37;197.75;63.9;93.5;15.84;33.525;15.735;8.46;82.64;74.83;86.16;120.65;19.435;19.06;1;170.85;100.65;179.65;33.6;17.645;91.11;118.1;26.005;34.43;142.95;64.2
21.07.2017;12240.06;63.95;177.2;176.85;80.88;109.235;92.15;81.19;191.6;62.58;92.34;15.625;33.07;15.575;8.361;81.08;73.46;84.62;119.05;18.53;18.555;1;169.35;99.14;177.65;33.185;17.355;88.88;115.95;25.655;34.465;137.75;63.93
24.07.2017;12208.95;65.31;176.75;176.5;80.92;109.53;91.69;78.94;190.55;60.92;91.46;16.01;32.74;15.535;8.34;81.26;73.46;84.62;118;18.295;18.645;1;169.9;98.49;178.25;33.395;17.57;88.75;116.35;25.625;34.38;135.85;63
25.07.2017;12264.31;64.71;176.6;179.1;81;109.825;91.57;79.43;191.9;61.06;92.85;16.4;32.875;15.465;8.304;81.82;73.61;85.7;118.5;18.4;18.655;1;168.7;98.48;180.7;32.81;17.605;89.11;117.25;25.825;34.39;134.05;62.98
26.07.2017;12305.11;66.72;176.95;179.6;81.33;109.973;92.34;79.11;194.75;60.6;92.73;16.6;32.91;15.525;8.382;81.41;73.04;85.68;119.95;18.7;18.745;1;168;95.18;181.5;33.035;17.85;90.14;117.3;25.985;34.49;136.6;63.5
27.07.2017;12212.04;66.89;177;182.05;79.74;106.725;92.89;78.5;196.6;60.29;89.25;15.525;32.78;15.65;8.426;81.04;73.26;84.54;120.25;18.665;18.53;1;165.25;93.99;181.6;33.115;17.8;90.8;115.8;25.9;35.005;133.35;64.8
28.07.2017;12162.7;66.51;192.55;180.65;79.64;105.987;91.81;77.85;192.6;59.85;88.68;15.41;32.755;15.565;8.262;80.38;72.25;83.92;119.35;18.395;18.395;1;161.7;93.11;180.9;33.44;17.51;90.3;115.75;25.415;34.56;131.8;64.65
31.07.2017;12118.25;65.62;193;180;80.59;105.446;92.7;77.71;190.5;59.29;88.41;15.09;32.8;15.445;8.363;79.79;71.43;83.82;119.75;18.385;18.175;1;161.8;92.85;181.5;33.85;17.815;89.68;114.75;25.085;34.255;130.1;64.69
01.08.2017;12251.29;66.8;191.7;182.75;81.25;105.79;92.84;78.89;192.3;59.85;89.46;15.315;33.38;15.595;8.549;80.24;72.87;85;120.5;18.72;18.68;1;163.05;92.82;183.95;34.35;18.14;90.54;116.45;25.55;35.015;131.3;64.25
02.08.2017;12181.48;66.69;191.85;183.6;80.71;104.511;92.04;78.86;189.5;59.8;89.8;15.14;33.76;15.535;8.53;78.26;70.32;82.38;119.5;18.705;19.275;1;161.05;92.92;184.45;34.39;17.9;89.63;116.05;24.62;35.44;130.85;65.08
03.08.2017;12154.72;66.69;193.15;183.5;80.6;104.56;90.4;79.38;188.7;59.77;90.35;15.28;33.675;15.555;8.523;77.79;69.5;82.1;118.8;18.525;19.3;1;161.05;92.85;184.6;33.965;18.055;90.55;112.5;24.935;35.585;130;64.61
04.08.2017;12297.72;66.9;199.95;185.8;82.11;105.298;90.55;81.35;189.05;60.53;91.31;15.64;34.2;15.75;8.81;79.04;69.95;83.3;119.25;19.23;19.61;1;161.95;92.59;186.15;34.24;18.495;91.44;111.55;25.405;35.9;130;65.95
07.08.2017;12257.17;66.98;199.25;185.3;81.71;105.101;90.39;81;188.75;60.41;90.44;15.47;34.155;15.945;8.754;77.88;68.64;82.83;118.85;19.235;19.805;1;161.55;92.24;185.95;34.08;18.56;90.66;111.25;25.725;35.625;129.25;66.15
08.08.2017;12292.05;67.24;199.3;187.1;81.7;105.101;90.22;80.79;189.95;60.5;90.01;15.465;34.595;15.975;8.902;78.02;69.16;81.63;119.9;19.13;20.05;1;160.55;92.47;186.1;34.18;18.9;90.82;112;25.85;35.71;129.4;66.32
09.08.2017;12154;66.6;193.4;184.25;80.64;104.216;89.7;80.07;190.85;60.02;89.24;14.88;34.425;15.845;9.23;77.37;68.11;80.25;119.35;19.175;19.665;1;158.9;91.39;181.5;33.75;19.045;89.93;110.45;25.56;35.64;128;67.5
10.08.2017;12014.3;65.74;191.3;181.3;79.8;102.986;88.58;80.05;190.45;59.87;88.6;14.42;34.15;15.63;9.119;76.53;67.23;78.94;114.45;19.1;19.66;1;158.65;90.36;177.35;33.99;18.945;88.99;108.6;25.77;35.55;127.15;67.05
11.08.2017;12014.06;65;192;180.15;79.87;104.019;88.81;79.95;189.65;59.8;88.31;14.22;34.24;15.5;9.258;77.47;68.35;79.48;114;18.96;19.605;1;158.75;91.93;176.3;33.945;18.83;88.43;109.2;25.7;35.09;127.5;67.25
14.08.2017;12165.12;65.73;193.9;182.2;80.95;105.347;89.51;80.2;189.9;60.15;89.27;14.66;34.755;15.765;9.45;77.83;69.02;80.5;114.5;19.115;19.66;1;162.35;92.94;177.9;34.8;19.21;89.84;110.2;26.25;35.7;128.6;68.29
15.08.2017;12177.04;65.35;194.3;183;80.93;105.347;89.69;80;189.4;60.25;88.94;14.58;35.1;15.695;9.533;79.01;69.24;80.43;113.45;19.055;20.59;1;162.45;92.51;177.15;34.28;19.65;90;110.05;26.06;35.605;128.85;68.57
16.08.2017;12263.86;66.47;193.5;183.85;81.83;106.381;89.69;80.14;193.25;60.52;89.75;14.58;35.505;15.615;9.595;79.12;69.59;81.75;113.2;19.12;20.75;1;165.25;93.18;177.8;34.265;20.215;90.35;112.35;26.32;35.47;129.8;68.6
17.08.2017;12203.46;66.2;191.75;182.6;81.48;106.381;89.5;79.81;193.4;60.42;89.2;14.11;35.115;15.565;9.6;79.92;69.7;80.58;113.25;18.995;20.655;1;166;92.76;176.4;34.315;20.435;89.87;111.45;26.11;35.49;128.9;68.96
18.08.2017;12165.19;67.34;189.25;182.7;81.4;106.184;89.23;79.54;192.25;60.31;89.44;14.1;34.98;15.51;9.621;79.06;68.7;79.63;113.1;18.775;20.735;1;165.65;91.01;178.7;33.995;20.605;89.24;111.3;26.095;35.255;128;68.91
21.08.2017;12065.99;66.43;187.75;181.3;80.44;104.708;88.45;78.97;191.55;60.11;89.03;13.76;34.8;15.43;9.402;78.38;68.29;79.44;112.8;18.63;20.86;1;163.5;90.5;176.95;33.91;20.445;88.67;111.1;25.265;35.305;126.75;68.32
22.08.2017;12229.34;67.02;189.35;182.9;82.22;107.168;89.63;79.38;195.7;60.83;89.84;13.74;35.225;15.56;9.438;79.81;70.41;80.97;113.8;19.015;21;1;167.65;92.29;177.8;34.085;20.79;89.59;112.95;25.395;35.405;127.3;69.04
23.08.2017;12174.3;67.7;188.75;181.6;82.37;106.331;89.35;79.11;194.35;60.77;89.42;13.8;34.97;15.43;9.372;79.65;70.65;80.17;113.9;19.02;20.825;1;166.55;91.69;177.25;32.81;20.825;89.28;112.15;25.1;35.265;126.6;69.1
24.08.2017;12180.83;68.35;188.6;182.75;82.58;105.987;89.19;79.79;192.8;61.65;89.5;13.805;35.035;15.375;9.434;79.38;71.44;80.14;113.55;19.05;20.8;1;166.2;91.96;177.5;32.55;20.795;88.58;111.65;25.045;35.21;127.6;69.2
25.08.2017;12167.94;68.56;187.7;182.2;82.3;107.266;88.75;79.29;191.95;62.17;90.63;13.795;34.73;15.3;9.456;78.85;71.09;79.63;113.05;19.145;20.765;1;164.85;92.78;176.8;32.67;21.04;88.35;110.85;25.185;35.065;127.35;69.78
28.08.2017;12123.47;67.95;185.3;181.35;81.76;107.217;88.61;79.21;192.3;61.9;89.54;13.71;34.665;15.26;9.483;78.24;71.1;78.94;112.65;19.22;20.65;1;162.6;92.63;174.85;32.685;21.035;87.85;110.9;25.255;35.035;127.4;69.52
29.08.2017;11945.88;66.23;183.2;178.05;80.67;105.446;88.54;78.32;189.6;61.52;88.21;13.305;34.31;15.105;9.407;77.76;70.99;77.62;111.6;18.945;20.35;1;159.2;90.73;172.25;27.935;20.605;87.14;108.7;24.475;34.945;126.5;68.42
30.08.2017;12002.47;66.24;185.7;178.5;81.48;105.347;88.68;78.37;191.45;61.59;89.23;13.45;34.575;15.12;9.486;78.18;70.39;78.84;112.25;19.035;20.345;1;160.8;91.21;173.9;27.75;20.775;87.53;109.3;24.715;35.285;125.9;69.5
31.08.2017;12055.84;66.01;188.55;179.75;81.37;105.79;89.68;78;189.55;61.23;89.79;13.47;34.845;15.16;9.495;78.5;71.09;80.65;112.55;19.37;21.07;1;161.05;92.26;173.4;28.18;20.955;88.1;109.8;25.19;35.505;125.35;71.61
01.09.2017;12142.64;66.47;190.4;180.95;82.44;106.627;89.79;79;189.95;61.8;91.3;13.535;35.135;15.115;9.629;79.12;71.3;81.37;113.3;19.825;21.76;1;160.35;92.13;173.35;27.8;20.99;88.6;110.75;25.395;35.42;126.5;71.91
04.09.2017;12102.21;65.44;189.55;180.55;82.24;106.036;89.77;79.13;191.1;61.84;91.21;13.47;34.815;15.09;9.57;78.73;70.55;81.31;113.4;19.62;21.56;1;159.5;92.08;171.65;27.92;20.69;87.88;111.25;25.055;35.3;126.75;71.22
05.09.2017;12123.71;63.97;189.6;178.85;82.67;105.692;89.85;80.5;192.35;62.42;91.38;13.215;34.825;15;9.538;79.22;70.7;81.15;115.4;19.77;21.56;1;160.45;94.26;169.35;27.93;20.56;88.21;112.3;25.15;35.195;129.1;71.57
06.09.2017;12214.54;63.66;191.25;179.45;83.17;107.02;90.53;81.76;194.1;64.4;92.67;13.415;34.995;15;9.398;79.03;71.24;80.92;116.2;19.805;21.8;1;160.8;95.09;169.5;28.21;20.6;88.65;112.65;25.065;35.55;131.2;71.29
07.09.2017;12296.63;63.7;195.4;180.15;83.9;107.611;91.25;82.65;197.85;64.91;92.14;13.255;35.26;15.09;9.573;79.78;70.57;81.53;116.6;20.12;22;1;160.8;95.47;168;27.94;21.385;90.11;112.9;25.565;35.935;131.65;71.75
08.09.2017;12303.98;64.34;194.95;180.15;84.4;106.922;91.6;82.52;198.95;64.83;92.25;13.34;35.21;15.03;9.581;79.44;70.25;82.27;116.9;20.185;22.08;1;161.05;95.83;169.5;27.715;21.335;90.54;112.25;26.02;36.195;132.35;71.99
11.09.2017;12475.24;64.9;197.6;183.95;85.6;108.546;92.69;82.85;200.5;64.65;93.72;13.71;35.795;15.145;9.644;80.39;70.49;83.01;118.6;20.35;22.585;1;163.35;96;176.4;27.79;21.52;91.78;114.95;26.38;36.4;133;72.33
12.09.2017;12524.77;65.7;197.9;183.4;86.04;109.53;92.08;83.6;200.75;65.26;93.48;14.2;36.065;15.11;9.445;80.9;70.3;82.82;117.3;20.55;22.975;1;163.4;96.1;176.7;28.005;20.92;91.85;115.55;26.7;36.475;135.6;72.5
13.09.2017;12553.57;68.16;199.2;184.15;86.13;109.776;92.32;84.07;200;65.67;94.25;14.14;36.45;15.01;9.3;81.36;70.45;82.41;116.55;20.48;22.705;1;163.2;97.99;175.9;27.94;20.645;92.28;116.9;26.295;36.48;136.6;72.7
14.09.2017;12540.45;68.95;197.65;185;86.1;110.071;92.34;84.37;204.2;65.83;92.62;14.045;36.185;14.99;9.205;81.53;70.17;82.37;115.75;20.385;22.46;1;162.2;97.6;176.05;27.975;20.4;91.93;117.1;26.065;36.41;136.45;72.8
15.09.2017;12518.81;69.57;197.9;184.95;86.2;108.496;92.21;84.83;206.95;66.25;93.45;13.81;36.12;15.005;9.159;81.6;69.91;82.51;115.85;20.505;22.46;1;161.85;96.87;175.3;28.045;20.17;92.01;116.3;25.85;36.435;136.75;72.67
18.09.2017;12559.39;69.89;196.9;185.2;87.46;108.742;92.33;84.62;205.75;66.5;94.59;13.855;36.405;15.085;9.21;81.94;69.81;82.61;116.1;20.825;22.4;1;163.3;96.46;174.6;27.94;20.195;92.11;116.85;25.66;36.22;137.25;73.24
19.09.2017;12561.79;71.82;194.95;184.95;87.33;108.152;92.08;84.71;207.9;66.51;95.37;13.8;36.86;15.555;9.207;82.79;69.68;83.27;115.45;20.855;22.85;1;162.35;96.46;174.7;28.435;20.165;91.9;116;25.245;35.97;137.45;74.35
20.09.2017;12569.17;70.85;193.25;184.15;87.85;108.103;91.7;84.46;208.85;66.58;94.78;13.57;36.95;15.68;9.462;82.1;68.75;83.91;114.8;20.575;22.645;1;166.4;96.03;174.25;28.585;20.835;91.84;115.95;25.855;35.91;136.7;74.81
21.09.2017;12600.03;71.33;193.5;185.5;88.43;108.644;90.42;85.14;211.95;66.87;94.01;13.935;37.085;15.34;9.199;81.9;68.08;85.39;113.6;20.62;22.645;1;167.15;96.4;176.8;28.59;20.25;91.74;117.45;24.97;35.45;137.9;75.05
22.09.2017;12592.35;71.55;192.25;186.7;88.34;108.349;90.73;85.09;212.5;66.6;90.15;13.9;37.225;15.46;9.313;81.57;67.72;85.3;113.4;20.885;22.875;1;165.3;96.5;178;28.6;20.23;92.09;116.55;25.02;35.505;137.6;75.26
25.09.2017;12594.81;71.2;192.75;185.7;88.63;110.12;91.72;84.78;210.8;66.7;90.66;13.665;37.18;15.61;9.251;82.03;68.11;83.7;113.85;20.535;22.995;1;164;98.43;177.6;28.77;19.155;91.88;116.65;24.7;35.795;137.8;75.5
26.09.2017;12605.2;72.04;188.05;185.45;88.89;110.612;92.01;84.89;212.4;66.74;90.52;13.625;37.06;15.725;9.317;81.44;67.93;83.88;112.4;20.48;22.9;1;168.75;99.27;176.15;28.48;19.275;91.42;116.55;24.725;36.25;141.05;75.85
27.09.2017;12657.41;72.16;187.85;186.65;88.61;110.022;91.09;84.97;213.1;66.83;90.87;13.995;37.215;15.7;9.367;81.32;67.5;85.79;114.1;20.85;23.655;1;170.65;100.05;178.25;28.4;19.4;91.66;117.95;24.905;35.7;140.7;76.47
28.09.2017;12704.65;72.48;188.25;186.85;89.12;111.104;90.84;84.42;214;66.65;90.7;14.37;37.685;15.705;9.36;82.67;68.09;86.52;114.4;21.02;23.42;1;174.7;97.31;179.15;28.275;19.33;92.18;118.05;25.21;35.805;138.35;77.15
29.09.2017;12828.86;72.75;191.4;189.95;90.04;113.466;91.03;85.83;214.75;67.47;91.71;14.63;37.665;15.785;9.576;82.77;68.25;86.97;115.15;21.27;23.51;1;176.45;94.12;180.9;28.835;19.22;92.69;119.2;25.075;36;138;77.41
02.10.2017;12902.65;72.17;196.1;191.25;89.87;113.466;91.34;86.16;214.75;67.62;92.46;14.49;38.135;15.735;9.686;84.3;68.77;85.75;116.75;21.895;24.32;1;176.7;95.79;181.2;28.95;19.55;94.08;119.9;24.7;36.235;137.6;78.12
03.10.2017;12902.65;72.17;196.1;191.25;89.87;113.466;91.34;86.16;214.75;67.62;92.46;14.49;38.135;15.735;9.686;84.3;68.77;85.75;116.75;21.895;24.32;1;176.7;95.79;181.2;28.95;19.55;94.08;119.9;24.7;36.235;137.6;78.12
04.10.2017;12970.52;72.45;195.05;192.15;89.57;115.779;91.26;88.48;216.25;68.44;92.29;14.35;37.965;15.665;9.419;85.22;71.31;85.45;117.35;22.025;24.675;1;178.05;96.59;181.65;29.275;19.375;93.79;121;24.1;36.745;140.75;79.61
05.10.2017;12968.05;71.97;194.2;193.25;90.33;114.745;91.7;88.71;216.5;68.44;93.19;14.7;37.595;15.695;9.512;83.64;70.65;85.95;117.2;21.6;24.245;1;178.7;95.49;183.85;29.175;19.45;94.33;119.5;24.055;36.56;141.7;78.64
06.10.2017;12955.94;71.54;192.5;193.85;89.97;115.336;90.53;89.05;215.7;68.7;93.6;14.72;37.23;15.695;9.4;83.34;70.38;85.55;115.9;21.65;24;1;177.4;95.58;185;29.96;19.385;94.3;119.6;23.365;35.97;142.8;78.64
